year,region,id,title,release_date,popularity,vote_count,vote_average,original_language,genre_ids,rank,genres
2014,GLOBAL,91314,트랜스포머: 사라진 시대,2014-06-25,14.6598,8444,5.9,en,"[878, 28, 12]",1,"SF, 액션, 모험"
2014,GLOBAL,122917,호빗: 다섯 군대 전투,2014-12-10,16.4497,14788,7.3,en,"[28, 12, 14]",2,"액션, 모험, 판타지"
2014,GLOBAL,118340,가디언즈 오브 갤럭시,2014-07-30,9.0924,28853,7.904,en,"[28, 878, 12]",3,"액션, SF, 모험"
2014,GLOBAL,102651,말레피센트,2014-05-28,12.3898,13404,7.089,en,"[14, 12, 28, 10751, 10749]",4,"판타지, 모험, 액션, 가족, 로맨스"
2014,GLOBAL,131631,헝거게임: 모킹제이,2014-11-19,12.8559,16264,6.814,en,"[878, 12, 53]",5,"SF, 모험, 스릴러"
2014,GLOBAL,127585,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-15,11.4771,15748,7.5,en,"[28, 12, 878]",6,"액션, 모험, SF"
2014,GLOBAL,157336,인터스텔라,2014-11-05,36.435,37808,8.5,en,"[12, 18, 878]",7,"모험, 드라마, SF"
2014,GLOBAL,100402,캡틴 아메리카: 윈터 솔져,2014-03-20,7.1944,19391,7.654,en,"[28, 12, 878]",8,"액션, 모험, SF"
2014,GLOBAL,119450,혹성탈출: 반격의 서막,2014-07-08,10.1837,11810,7.333,en,"[878, 28, 18, 53]",9,"SF, 액션, 드라마, 스릴러"
2014,GLOBAL,102382,어메이징 스파이더맨 2,2014-04-16,16.4807,13722,6.522,en,"[28, 12, 878]",10,"액션, 모험, SF"
2014,GLOBAL,177572,빅 히어로,2014-10-24,16.3319,16073,7.7,en,"[12, 10751, 16, 28, 35]",11,"모험, 가족, 애니메이션, 액션, 코미디"
2014,GLOBAL,82702,드래곤 길들이기 2,2014-06-05,13.559,10031,7.675,en,"[14, 28, 12, 16, 35, 10751]",12,"판타지, 액션, 모험, 애니메이션, 코미디, 가족"
2014,GLOBAL,190859,아메리칸 스나이퍼,2014-12-25,9.6183,13254,7.418,en,"[10752, 28]",13,"전쟁, 액션"
2014,GLOBAL,124905,고질라,2014-05-14,13.3861,9420,6.3,en,"[28, 18, 878]",14,"액션, 드라마, SF"
2014,GLOBAL,172385,리오 2,2014-03-19,6.5933,3616,6.5,en,"[16, 12, 35, 10751]",15,"애니메이션, 모험, 코미디, 가족"
2014,GLOBAL,98566,닌자터틀,2014-08-07,13.1316,6968,5.9,en,"[878, 28, 12, 35]",16,"SF, 액션, 모험, 코미디"
2014,GLOBAL,137106,레고 무비,2014-02-06,8.8699,8125,7.42,en,"[16, 10751, 12, 35, 14]",17,"애니메이션, 가족, 모험, 코미디, 판타지"
2014,GLOBAL,240832,루시,2014-07-25,13.2238,16539,6.469,en,"[28, 878]",18,"액션, SF"
2014,GLOBAL,270946,마다가스카의 펭귄,2014-11-22,12.0431,4309,6.5,en,"[10751, 16, 12, 35]",19,"가족, 애니메이션, 모험, 코미디"
2014,GLOBAL,210577,나를 찾아줘,2014-10-01,15.6921,19248,7.9,en,"[9648, 53, 18]",20,"미스터리, 스릴러, 드라마"
2014,GLOBAL,137113,엣지 오브 투모로우,2014-05-27,11.0843,14407,7.632,en,"[28, 878]",21,"액션, SF"
2014,GLOBAL,181533,박물관이 살아있다: 비밀의 무덤,2014-12-17,9.6385,6026,6.215,en,"[12, 35, 14, 10751]",22,"모험, 코미디, 판타지, 가족"
2014,GLOBAL,86834,노아,2014-03-07,9.4744,6365,5.7,en,"[18, 12]",23,"드라마, 모험"
2014,GLOBAL,198663,메이즈 러너,2014-09-10,25.1975,17541,7.192,en,"[28, 9648, 878, 53]",24,"액션, 미스터리, SF, 스릴러"
2014,GLOBAL,53182,300: 제국의 부활,2014-03-05,9.7153,6705,6.114,en,"[28, 18, 10752]",25,"액션, 드라마, 전쟁"
2014,GLOBAL,187017,22 점프 스트리트,2014-06-05,7.0789,8181,6.83,en,"[80, 35, 28]",26,"범죄, 코미디, 액션"
2014,GLOBAL,116149,패딩턴,2014-11-24,5.3372,3980,7.113,en,"[35, 12, 10751]",27,"코미디, 모험, 가족"
2014,GLOBAL,260346,테이큰 3,2014-12-16,12.1674,5933,6.264,en,"[53, 28]",28,"스릴러, 액션"
2014,GLOBAL,222935,"안녕, 헤이즐",2014-05-16,6.3455,11343,7.595,en,"[10749, 18]",29,"로맨스, 드라마"
2014,GLOBAL,157350,다이버전트,2014-03-14,9.7255,13094,6.91,en,"[28, 12, 878]",30,"액션, 모험, SF"
2014,GLOBAL,82703,천재강아지 미스터 피바디,2014-02-07,3.7974,2441,6.7,en,"[16, 12, 10751]",31,"애니메이션, 모험, 가족"
2014,GLOBAL,195589,나쁜 이웃들,2014-05-08,7.2164,7062,6.186,en,[35],32,코미디
2014,GLOBAL,147441,엑소더스: 신들과 왕들,2014-12-03,8.692,4683,5.879,en,"[12, 18, 28]",33,"모험, 드라마, 액션"
2014,GLOBAL,250546,애나벨,2014-10-01,20.2144,6325,5.783,en,[27],34,공포
2014,GLOBAL,184315,허큘리스,2014-07-23,10.3609,4183,5.8,en,"[28, 12]",35,"액션, 모험"
2014,GLOBAL,97020,로보캅,2014-01-30,9.7499,5637,5.879,en,"[878, 28, 80]",36,"SF, 액션, 범죄"
2014,GLOBAL,205596,이미테이션 게임,2014-11-14,11.5103,17527,7.992,en,"[36, 18, 53, 10752]",37,"역사, 드라마, 스릴러, 전쟁"
2014,GLOBAL,225574,논스톱,2014-02-26,5.0962,5507,6.811,en,"[28, 53, 9648]",38,"액션, 스릴러, 미스터리"
2014,GLOBAL,49017,드라큘라: 전설의 시작,2014-10-01,5.4733,6282,6.4,en,"[27, 28, 14]",39,"공포, 액션, 판타지"
2014,GLOBAL,138103,익스펜더블 3,2014-08-07,8.9433,5140,6.208,en,"[28, 12, 53]",40,"액션, 모험, 스릴러"
2014,GLOBAL,224141,숲속으로,2014-12-24,4.0284,4314,5.8,en,"[14, 35]",41,"판타지, 코미디"
2014,GLOBAL,228150,퓨리,2014-10-15,15.5962,12472,7.541,en,"[10752, 18, 28]",42,"전쟁, 드라마, 액션"
2014,GLOBAL,136797,니드 포 스피드,2014-03-12,8.7473,4511,6.425,en,"[28, 80, 18, 53]",43,"액션, 범죄, 드라마, 스릴러"
2014,GLOBAL,193610,아더 우먼,2014-04-16,4.8026,3626,6.431,en,"[35, 10749]",44,"코미디, 로맨스"
2014,GLOBAL,156022,더 이퀄라이저,2014-09-24,17.3304,9480,7.281,en,"[53, 28, 80]",45,"스릴러, 액션, 범죄"
2014,GLOBAL,284298,心花路放,2014-09-26,2.2548,74,6.122,zh,"[35, 10749]",46,"코미디, 로맨스"
2014,GLOBAL,119892,몽키킹: 손오공의 탄생,2014-01-09,3.7194,218,5.5,zh,"[28, 12, 10751, 14]",47,"액션, 모험, 가족, 판타지"
2014,GLOBAL,262391,컬러풀 웨딩즈,2014-04-16,3.1712,3456,6.663,fr,[35],48,코미디
2014,GLOBAL,120467,그랜드 부다페스트 호텔,2014-02-26,8.2536,15400,8.036,en,"[35, 18]",49,"코미디, 드라마"
2014,GLOBAL,100042,덤 앤 더머 투,2014-11-12,7.5791,3274,5.6,en,[35],50,코미디
2014,GLOBAL,227306,언브로큰,2014-12-25,6.177,4217,7.428,en,"[18, 10752]",51,"드라마, 전쟁"
2014,GLOBAL,216282,인투 더 스톰,2014-08-06,3.3934,2085,6.1,en,"[28, 53]",52,"액션, 스릴러"
2014,GLOBAL,152760,모뉴먼츠 맨: 세기의 작전,2014-01-24,5.0083,3678,6.065,en,"[10752, 18, 36, 28]",53,"전쟁, 드라마, 역사, 액션"
2014,GLOBAL,168530,라이드 어롱,2014-01-07,4.2314,2318,6.264,en,"[28, 35]",54,"액션, 코미디"
2014,GLOBAL,218836,비행기 2: 소방구조대,2014-07-17,4.5309,880,6.2,en,"[16, 35, 12, 10751]",55,"애니메이션, 코미디, 모험, 가족"
2014,GLOBAL,294992,타이거 마운틴,2014-12-24,4.253,198,6.591,zh,"[53, 10752, 12]",56,"스릴러, 전쟁, 모험"
2014,GLOBAL,282631,명량,2014-07-30,3.1818,301,7.0,ko,"[10752, 28, 18, 36]",57,"전쟁, 액션, 드라마, 역사"
2014,GLOBAL,196867,애니 2015,2014-12-18,7.5158,1318,6.234,en,"[35, 18, 10751]",58,"코미디, 드라마, 가족"
2014,GLOBAL,193893,렛츠 비 캅스,2014-08-13,8.9627,2861,6.46,en,[35],59,코미디
2014,GLOBAL,137094,잭 라이언: 코드네임 쉐도우,2014-01-15,4.0274,2943,6.117,en,"[28, 18, 53]",60,"액션, 드라마, 스릴러"
2014,GLOBAL,232672,블렌디드,2014-05-21,9.864,3665,6.891,en,"[35, 10749]",61,"코미디, 로맨스"
2014,GLOBAL,225886,S테이프,2014-07-17,4.9815,4122,5.414,en,[35],62,코미디
2014,GLOBAL,266856,사랑에 대한 모든 것,2014-11-07,5.4217,10812,7.8,en,"[18, 10749]",63,"드라마, 로맨스"
2014,GLOBAL,227783,넛잡: 땅콩 도둑들,2014-01-17,1.5325,1002,5.9,en,"[16, 35, 10751, 12]",64,"애니메이션, 코미디, 가족, 모험"
2014,GLOBAL,297222,피케이: 별에서 온 얼간이,2014-12-18,4.6432,1058,7.716,hi,"[35, 18, 878]",65,"코미디, 드라마, SF"
2014,GLOBAL,76649,폼페이: 최후의 날,2014-02-18,6.9845,3296,5.546,en,"[28, 12, 36, 10749, 18]",66,"액션, 모험, 역사, 로맨스, 드라마"
2014,GLOBAL,68737,7번째 아들,2014-12-12,7.1283,2552,5.5,en,"[12, 14]",67,"모험, 판타지"
2014,GLOBAL,238636,더 퍼지: 거리의 반란,2014-07-17,11.0506,6524,6.629,en,"[27, 53]",68,"공포, 스릴러"
2014,GLOBAL,423626,爸爸去哪儿,2014-01-31,0.068,6,3.8,zh,"[35, 10751]",69,"코미디, 가족"
2014,GLOBAL,170687,박스트롤,2014-09-10,3.285,1736,6.7,en,"[16, 35, 10751, 14]",70,"애니메이션, 코미디, 가족, 판타지"
2014,GLOBAL,227159,스트레스를 부르는 그 이름 직장상사 2,2014-11-12,8.2184,4238,6.179,en,[35],71,코미디
2014,GLOBAL,270724,分手大师,2014-06-27,1.882,26,3.923,zh,"[10749, 35]",72,"로맨스, 코미디"
2014,GLOBAL,313108,국제시장,2014-12-17,2.7869,124,7.5,ko,[18],73,드라마
2014,GLOBAL,242512,위자,2014-10-24,6.2098,2706,5.146,en,[27],74,공포
2014,GLOBAL,194662,버드맨,2014-10-17,12.2765,13160,7.5,en,"[18, 35]",75,"드라마, 코미디"
2014,GLOBAL,157353,트랜센던스,2014-04-16,5.0929,5564,6.057,en,"[53, 878, 18, 9648]",76,"스릴러, SF, 드라마, 미스터리"
2014,GLOBAL,236751,천국에 다녀온 소년,2014-04-16,5.0224,847,6.8,en,[18],77,드라마
2014,GLOBAL,218778,난 지구 반대편 나라로 가버릴테야,2014-10-08,2.205,1374,6.2,en,"[10751, 35]",78,"가족, 코미디"
2014,GLOBAL,226486,타미,2014-07-02,3.9201,1239,5.3,en,[35],79,코미디
2014,GLOBAL,358651,극장판 요괴워치: 탄생의 비밀이다냥!,2014-12-20,2.6682,53,7.6,ja,"[28, 16, 12, 35, 10751, 14]",80,"액션, 애니메이션, 모험, 코미디, 가족, 판타지"
2014,GLOBAL,290970,George Strait: The Cowboy Rides Away,2014-08-29,0.6294,2,10.0,en,"[10402, 10770]",81,"음악, TV 영화"
2014,GLOBAL,228326,마놀로와 마법의 책,2014-10-01,6.4675,2807,7.532,en,"[16, 12, 35, 10751, 14]",82,"애니메이션, 모험, 코미디, 가족, 판타지"
2014,GLOBAL,227348,파라노말 액티비티: 더 마크드 원스,2014-01-01,3.1823,1482,5.4,en,"[27, 53]",83,"공포, 스릴러"
2014,GLOBAL,228194,로맨틱 레시피,2014-08-06,3.1216,1477,7.3,en,"[18, 35]",84,"드라마, 코미디"
2014,GLOBAL,245891,존 윅,2014-10-22,9.5027,20021,7.5,en,"[28, 53]",85,"액션, 스릴러"
2014,GLOBAL,184346,인보카머스,2014-07-01,3.16,2126,6.255,en,"[53, 80, 27]",86,"스릴러, 범죄, 공포"
2014,GLOBAL,188161,밀리언 웨이즈,2014-05-22,6.4594,4221,6.052,en,"[35, 37]",87,"코미디, 서부"
2014,GLOBAL,243683,스텝 업: 올 인,2014-07-15,3.1572,1956,6.8,en,"[10749, 18, 10402]",88,"로맨스, 드라마, 음악"
2014,GLOBAL,205587,더 저지,2014-10-08,7.6074,4254,7.328,en,[18],89,드라마
2014,GLOBAL,265712,도라에몽: 스탠바이미,2014-08-08,3.7702,566,7.4,ja,"[16, 10751, 878, 14, 12]",90,"애니메이션, 가족, SF, 판타지, 모험"
2014,GLOBAL,270842,소시대3 - 자금시대,2014-07-17,1.8003,38,3.3,zh,"[10749, 18]",91,"로맨스, 드라마"
2014,GLOBAL,145220,머펫 대소동 2,2014-03-20,2.431,866,6.3,en,"[35, 12, 80, 10751]",92,"코미디, 모험, 범죄, 가족"
2014,GLOBAL,236737,스패니쉬 어페어,2014-03-14,2.2744,652,6.7,es,"[35, 10749]",93,"코미디, 로맨스"
2014,GLOBAL,249164,이프 아이 스테이,2014-08-21,3.569,4236,7.4,en,[18],94,드라마
2014,GLOBAL,100241,프랑켄슈타인: 불멸의 영웅,2014-01-22,5.621,1984,5.369,en,"[27, 53]",95,"공포, 스릴러"
2014,GLOBAL,290217,동탁적니,2014-04-25,2.3287,20,5.4,zh,[10749],96,로맨스
2014,GLOBAL,304410,미라클 벨리에,2014-12-17,3.1838,2405,6.933,fr,"[35, 10402, 18]",97,"코미디, 음악, 드라마"
2014,GLOBAL,254473,브릭 맨션: 통제불능 범죄구역,2014-04-22,4.0837,1547,5.9,en,"[28, 80, 18]",98,"액션, 범죄, 드라마"
2014,GLOBAL,184098,내 남자 사용법 2,2014-06-20,4.2348,568,6.4,en,"[35, 10749]",99,"코미디, 로맨스"
2014,GLOBAL,235260,선 오브 갓,2014-02-28,3.0793,321,6.8,en,[18],100,드라마
2015,GLOBAL,140607,스타워즈 에피소드 7: 깨어난 포스,2015-12-15,11.657,19949,7.256,en,"[12, 28, 878]",1,"모험, 액션, SF"
2015,GLOBAL,135397,쥬라기 월드,2015-06-06,13.018,20975,6.699,en,"[28, 12, 878, 53]",2,"액션, 모험, SF, 스릴러"
2015,GLOBAL,168259,분노의 질주: 더 세븐,2015-04-01,14.3613,10936,7.2,en,"[28, 80, 53]",3,"액션, 범죄, 스릴러"
2015,GLOBAL,99861,어벤져스: 에이지 오브 울트론,2015-04-22,15.7815,23703,7.271,en,"[28, 12, 878]",4,"액션, 모험, SF"
2015,GLOBAL,211672,미니언즈,2015-06-17,4.2678,10815,6.415,en,"[10751, 16, 12, 35]",5,"가족, 애니메이션, 모험, 코미디"
2015,GLOBAL,206647,007 스펙터,2015-10-26,5.9998,10819,6.562,en,"[28, 12, 53]",6,"액션, 모험, 스릴러"
2015,GLOBAL,150540,인사이드 아웃,2015-06-17,12.9064,22771,7.9,en,"[16, 10751, 12, 18, 35]",7,"애니메이션, 가족, 모험, 드라마, 코미디"
2015,GLOBAL,177677,미션 임파서블: 로그네이션,2015-07-28,12.0175,9279,7.218,en,"[28, 12]",8,"액션, 모험"
2015,GLOBAL,131634,헝거게임: 더 파이널,2015-11-18,7.6284,12921,6.9,en,"[28, 12, 878]",9,"액션, 모험, SF"
2015,GLOBAL,286217,마션,2015-09-30,10.2843,20409,7.689,en,"[18, 12, 878]",10,"드라마, 모험, SF"
2015,GLOBAL,216015,그레이의 50가지 그림자,2015-02-11,20.017,12095,5.88,en,"[18, 10749, 53]",11,"드라마, 로맨스, 스릴러"
2015,GLOBAL,150689,신데렐라,2015-03-06,13.8978,7213,6.8,en,"[10749, 14, 10751, 18]",12,"로맨스, 판타지, 가족, 드라마"
2015,GLOBAL,281957,레버넌트: 죽음에서 돌아온 자,2015-12-25,8.692,18661,7.536,en,"[37, 18, 12]",13,"서부, 드라마, 모험"
2015,GLOBAL,102899,앤트맨,2015-07-14,8.7099,20298,7.067,en,"[878, 28, 12]",14,"SF, 액션, 모험"
2015,GLOBAL,254128,샌 안드레아스,2015-05-27,8.7442,8757,6.246,en,"[28, 18, 53]",15,"액션, 드라마, 스릴러"
2015,GLOBAL,159824,몬스터 호텔 2,2015-09-21,8.5888,5926,6.765,en,"[16, 35, 10751, 14]",16,"애니메이션, 코미디, 가족, 판타지"
2015,GLOBAL,87101,터미네이터 제니시스,2015-06-23,13.6938,8661,5.944,en,"[878, 28, 53, 12]",17,"SF, 액션, 스릴러, 모험"
2015,GLOBAL,207703,킹스맨: 시크릿 에이전트,2015-01-24,9.7289,17262,7.6,en,"[80, 35, 28, 12]",18,"범죄, 코미디, 액션, 모험"
2015,GLOBAL,334298,몬스터 헌트,2015-07-16,2.6344,345,6.43,zh,"[35, 14, 12]",19,"코미디, 판타지, 모험"
2015,GLOBAL,76341,매드맥스: 분노의 도로,2015-05-13,12.1663,23352,7.6,en,"[28, 12, 878]",20,"액션, 모험, SF"
2015,GLOBAL,228161,홈,2015-03-18,5.2367,4088,6.79,en,"[14, 35, 16, 878, 10751]",21,"판타지, 코미디, 애니메이션, SF, 가족"
2015,GLOBAL,105864,굿 다이노,2015-11-14,7.9421,5782,6.739,en,"[12, 16, 10751]",22,"모험, 애니메이션, 가족"
2015,GLOBAL,294254,메이즈 러너: 스코치 트라이얼,2015-09-09,14.2092,10678,6.735,en,"[878, 28, 53, 12]",23,"SF, 액션, 스릴러, 모험"
2015,GLOBAL,228165,스폰지밥 3D,2015-01-28,5.0921,2438,6.084,en,"[10751, 35, 12, 16]",24,"가족, 코미디, 모험, 애니메이션"
2015,GLOBAL,262500,인서전트,2015-03-18,13.2533,10190,6.363,en,"[28, 878, 53]",25,"액션, SF, 스릴러"
2015,GLOBAL,254470,피치 퍼펙트: 언프리티 걸즈,2015-05-07,6.3812,5395,6.8,en,"[35, 10402]",26,"코미디, 음악"
2015,GLOBAL,299824,심용결: 잃어버린 전설,2015-12-18,4.1205,243,6.212,zh,"[28, 12, 14]",27,"액션, 모험, 판타지"
2015,GLOBAL,227973,스누피: 더 피너츠 무비,2015-11-05,5.9115,1720,6.934,en,"[35, 16, 10751]",28,"코미디, 애니메이션, 가족"
2015,GLOBAL,257344,픽셀,2015-07-16,8.3786,7784,5.757,en,"[28, 35, 878, 14]",29,"액션, 코미디, SF, 판타지"
2015,GLOBAL,274167,대디스 홈,2015-12-25,4.6671,3298,6.29,en,[35],30,코미디
2015,GLOBAL,238713,스파이,2015-05-06,8.1191,6186,6.836,en,"[28, 35, 80]",31,"액션, 코미디, 범죄"
2015,GLOBAL,258509,앨빈과 슈퍼밴드: 악동 어드벤처,2015-12-17,5.8923,1704,6.0,en,"[10751, 35, 10402, 12]",32,"가족, 코미디, 음악, 모험"
2015,GLOBAL,362682,굿바이 미스터 루저,2015-09-30,3.1233,132,7.027,zh,"[10749, 35]",33,"로맨스, 코미디"
2015,GLOBAL,214756,19곰 테드 2,2015-06-25,12.578,7714,6.315,en,"[35, 14]",34,"코미디, 판타지"
2015,GLOBAL,158852,투모로우랜드,2015-05-19,10.635,7149,6.284,en,"[12, 10751, 9648, 878]",35,"모험, 가족, 미스터리, SF"
2015,GLOBAL,253412,에베레스트,2015-09-10,5.1978,5026,6.8,en,"[12, 18, 36]",36,"모험, 드라마, 역사"
2015,GLOBAL,277216,스트레이트 아웃 오브 컴턴,2015-08-11,5.6522,4038,7.786,en,"[18, 10402, 36]",37,"드라마, 음악, 역사"
2015,GLOBAL,257211,인턴,2015-09-23,9.1939,6991,7.224,en,[35],38,코미디
2015,GLOBAL,76757,주피터 어센딩,2015-02-04,7.4594,6895,5.459,en,"[878, 14, 28]",39,"SF, 판타지, 액션"
2015,GLOBAL,312221,크리드,2015-11-25,9.2922,7680,7.407,en,"[18, 28]",40,"드라마, 액션"
2015,GLOBAL,166424,판타스틱 4,2015-08-05,8.6122,6219,4.4,en,"[28, 12, 878]",41,"액션, 모험, SF"
2015,GLOBAL,296098,스파이 브릿지,2015-10-15,7.0113,7023,7.236,en,"[53, 18]",42,"스릴러, 드라마"
2015,GLOBAL,257445,구스범스,2015-08-05,5.6314,3863,6.308,en,"[12, 27, 35]",43,"모험, 공포, 코미디"
2015,GLOBAL,365222,엽문 3: 최후의 대결,2015-12-24,2.864,1830,7.025,cn,"[28, 18, 36]",44,"액션, 드라마, 역사"
2015,GLOBAL,273248,헤이트풀8,2015-12-25,11.6554,14700,7.8,en,"[18, 9648, 37]",45,"드라마, 미스터리, 서부"
2015,GLOBAL,256591,포커스,2015-02-25,7.2031,8039,6.874,en,"[10749, 35, 80]",46,"로맨스, 코미디, 범죄"
2015,GLOBAL,351694,신서유기: 몽키킹의 부활,2015-07-10,2.8734,277,6.912,zh,"[14, 16, 35]",47,"판타지, 애니메이션, 코미디"
2015,GLOBAL,348892,카쉬미르의 소녀,2015-07-17,4.4387,506,7.789,hi,"[35, 18, 28]",48,"코미디, 드라마, 액션"
2015,GLOBAL,274854,라스트 위치 헌터,2015-10-21,7.3311,3713,6.0,en,"[28, 12, 14]",49,"액션, 모험, 판타지"
2015,GLOBAL,271718,나를 미치게 하는 여자,2015-07-17,3.6429,2640,5.8,en,"[35, 10749]",50,"코미디, 로맨스"
2015,GLOBAL,357940,노포아,2015-12-18,2.3382,160,6.759,zh,"[80, 28, 18]",51,"범죄, 액션, 드라마"
2015,GLOBAL,257088,포인트 브레이크,2015-12-03,4.3527,2356,5.957,en,"[28, 12, 80, 53]",52,"액션, 모험, 범죄, 스릴러"
2015,GLOBAL,318846,빅쇼트,2015-12-11,7.8382,9387,7.358,en,"[35, 18]",53,"코미디, 드라마"
2015,GLOBAL,266647,팬,2015-09-24,4.8291,2773,5.958,en,"[14, 12, 10751, 28]",54,"판타지, 모험, 가족, 액션"
2015,GLOBAL,373200,탐정 당인: 차이나타운 살인사건,2015-12-31,2.5667,134,6.769,zh,"[35, 9648, 28, 12]",55,"코미디, 미스터리, 액션, 모험"
2015,GLOBAL,309302,울프토템,2015-02-19,1.7712,390,6.5,zh,"[12, 18]",56,"모험, 드라마"
2015,GLOBAL,300168,드래곤 블레이드: 천장웅사,2015-02-19,4.7874,596,6.4,zh,"[12, 36, 28, 14]",57,"모험, 역사, 액션, 판타지"
2015,GLOBAL,280092,인시디어스 3,2015-05-28,5.4707,3469,6.3,en,"[27, 53]",58,"공포, 스릴러"
2015,GLOBAL,264999,매직 마이크 XXL,2015-07-01,2.6578,1810,6.166,en,"[35, 18]",59,"코미디, 드라마"
2015,GLOBAL,257091,겟 하드,2015-03-26,3.6434,2780,6.029,en,[35],60,코미디
2015,GLOBAL,203801,맨 프롬 엉클,2015-08-13,4.3447,6549,7.1,en,"[35, 28, 12]",61,"코미디, 액션, 모험"
2015,GLOBAL,256961,쇼핑몰 캅 2,2015-04-16,5.4205,1620,5.165,en,"[28, 35, 10751]",62,"액션, 코미디, 가족"
2015,GLOBAL,364324,구층요탑: 전설의 부활,2015-09-30,4.2578,198,6.1,zh,"[12, 28, 53]",63,"모험, 액션, 스릴러"
2015,GLOBAL,263109,숀더쉽,2015-02-05,2.5317,1443,6.971,en,"[10751, 16, 35, 12]",64,"가족, 애니메이션, 코미디, 모험"
2015,GLOBAL,266294,시스터즈,2015-12-18,2.9326,1410,6.0,en,[35],65,코미디
2015,GLOBAL,296099,베케이션,2015-07-28,6.0321,3821,6.306,en,[35],66,코미디
2015,GLOBAL,198184,채피,2015-03-04,8.0845,8168,6.784,en,"[80, 28, 878]",67,"범죄, 액션, SF"
2015,GLOBAL,274479,조이,2015-12-24,3.3056,4185,6.6,en,"[18, 35]",68,"드라마, 코미디"
2015,GLOBAL,261023,블랙 매스,2015-09-17,5.5642,3449,6.522,en,"[18, 80, 36]",69,"드라마, 범죄, 역사"
2015,GLOBAL,314365,스포트라이트,2015-11-06,4.1846,8472,7.813,en,"[18, 36]",70,"드라마, 역사"
2015,GLOBAL,298312,더 비지트,2015-09-10,3.7997,4938,6.319,en,"[27, 9648, 53]",71,"공포, 미스터리, 스릴러"
2015,GLOBAL,309809,어린왕자,2015-07-29,4.9782,2867,7.611,en,"[12, 16, 14, 10751]",72,"모험, 애니메이션, 판타지, 가족"
2015,GLOBAL,291549,암살,2015-07-22,3.2695,254,7.3,ko,"[28, 53, 18]",73,"액션, 스릴러, 드라마"
2015,GLOBAL,243688,폴터가이스트,2015-05-20,4.6303,2325,5.2,en,[27],74,공포
2015,GLOBAL,205775,하트 오브 더 씨,2015-12-03,5.7358,4214,6.8,en,"[53, 18, 12, 28, 36]",75,"스릴러, 드라마, 모험, 액션, 역사"
2015,GLOBAL,412869,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2015-12-19,1.732,40,7.8,ja,"[10751, 16, 12, 35, 14]",76,"가족, 애니메이션, 모험, 코미디, 판타지"
2015,GLOBAL,307081,사우스포,2015-03-24,7.7701,5616,7.365,en,"[28, 18]",77,"액션, 드라마"
2015,GLOBAL,256040,바후발리: 더 비기닝,2015-07-10,4.4824,858,7.541,te,"[28, 12, 14, 18]",78,"액션, 모험, 판타지, 드라마"
2015,GLOBAL,346646,베테랑,2015-08-05,3.2055,226,6.9,ko,"[28, 80, 35, 53]",79,"액션, 범죄, 코미디, 스릴러"
2015,GLOBAL,268238,베스트 엑조틱 메리골드 호텔 2,2015-02-26,2.2557,740,6.4,en,"[18, 35]",80,"드라마, 코미디"
2015,GLOBAL,286565,페이퍼 타운,2015-06-18,3.7068,5100,6.2,en,"[9648, 18, 10749]",81,"미스터리, 드라마, 로맨스"
2015,GLOBAL,273481,시카리오:  암살자의 도시,2015-09-17,9.9166,9079,7.416,en,"[28, 80, 53]",82,"액션, 범죄, 스릴러"
2015,GLOBAL,329263,괴테스쿨의 사고뭉치들 2,2015-09-10,1.1559,981,6.5,de,[35],83,코미디
2015,GLOBAL,281743,소시대4 : 영혼진두,2015-07-09,1.5423,29,3.3,zh,"[18, 10749]",84,"드라마, 로맨스"
2015,GLOBAL,354072,나의 소녀시대,2015-08-13,2.2205,165,7.373,zh,"[10749, 35]",85,"로맨스, 코미디"
2015,GLOBAL,249070,히트맨: 에이전트 47,2015-08-20,5.8343,3147,5.9,en,"[28, 80, 53]",86,"액션, 범죄, 스릴러"
2015,GLOBAL,335462,스페셜포스: 특수부대 전랑,2015-04-02,3.005,255,6.2,zh,"[28, 10752]",87,"액션, 전쟁"
2015,GLOBAL,252838,웨딩 링어,2015-01-16,3.7781,1623,6.5,en,[35],88,코미디
2015,GLOBAL,146301,파라노말 액티비티: 더 고스트 디멘션,2015-10-21,3.763,1413,5.3,en,"[27, 53]",89,"공포, 스릴러"
2015,GLOBAL,361759,جوانی پھر نہیں آنی,2015-09-25,1.8263,10,6.9,ur,"[10749, 12, 35, 10402]",90,"로맨스, 모험, 코미디, 음악"
2015,GLOBAL,201085,크림슨 피크,2015-10-13,6.1599,5060,6.7,en,"[27, 9648, 10749]",91,"공포, 미스터리, 로맨스"
2015,GLOBAL,323272,기도의 힘,2015-08-28,4.3205,555,7.8,en,[18],92,드라마
2015,GLOBAL,287948,트랜스포터: 리퓰드,2015-09-02,4.2116,1531,5.5,en,"[28, 53, 80]",93,"액션, 스릴러, 범죄"
2015,GLOBAL,241554,런 올 나이트,2015-03-11,3.9328,2866,6.424,en,"[28, 80, 53]",94,"액션, 범죄, 스릴러"
2015,GLOBAL,362136,प्रेम रतन धन पायो,2015-11-11,4.1137,114,5.4,hi,"[10749, 18, 28]",95,"로맨스, 드라마, 액션"
2015,GLOBAL,293863,아델라인: 멈춰진 시간,2015-04-16,5.574,6886,7.5,en,"[10749, 14, 18]",96,"로맨스, 판타지, 드라마"
